model_id_1,model_id_2,left,rope,right
rpart_0.1_forum,adaboost_500_Real adaboost_all,0.0,1.0,0.0
rpart_0.1_forum,adaboost_500_Adaboost.M1_quiz,0.0,1.0,0.0
rpart_0.1_forum,adaboost_500_Adaboost.M1_forum,0.0,0.0,1.0
rpart_0.1_forum,adaboost_500_Adaboost.M1_clickstream,0.0,0.0,1.0
rpart_0.1_forum,adaboost_500_Adaboost.M1_all,0.0,1.0,0.0
rpart_0.1_forum,adaboost_100_Real adaboost_quiz,0.0,1.0,0.0
rpart_0.1_forum,adaboost_100_Real adaboost_forum,0.0,1.0,0.0
rpart_0.1_forum,adaboost_100_Real adaboost_clickstream,0.0,0.0,1.0
rpart_0.1_forum,adaboost_100_Real adaboost_all,0.0,1.0,0.0
rpart_0.1_forum,adaboost_100_Adaboost.M1_quiz,0.0,1.0,0.0
rpart_0.1_forum,adaboost_100_Adaboost.M1_forum,0.0,0.02426,0.97574
rpart_0.1_forum,adaboost_100_Adaboost.M1_clickstream,0.0,0.0,1.0
rpart_0.1_forum,adaboost_100_Adaboost.M1_all,0.0,1.0,0.0
rpart_0.1_clickstream,rpart_0.1_all,0.0,1.0,0.0
rpart_0.1_clickstream,rpart_0.01_quiz,0.0,1.0,0.0
rpart_0.1_clickstream,rpart_0.01_forum,0.0,1.0,0.0
rpart_0.1_clickstream,rpart_0.01_clickstream,0.0,0.0,1.0
rpart_0.1_clickstream,rpart_0.01_all,0.0,1.0,0.0
rpart_0.1_clickstream,rpart_0.001_quiz,0.0,1.0,0.0
rpart_0.1_clickstream,rpart_0.001_forum,0.0,1.0,0.0
rpart_0.1_clickstream,rpart_0.001_clickstream,0.0,0.0,1.0
rpart_0.1_clickstream,rpart_0.001_all,0.0,1.0,0.0
rpart_0.1_clickstream,nb_1_TRUE_1_quiz,0.0,1.0,0.0
rpart_0.1_clickstream,nb_1_TRUE_1_forum,0.0,0.99368,0.00632
rpart_0.1_clickstream,nb_1_TRUE_1_clickstream,0.0,0.0,1.0
rpart_0.1_clickstream,nb_1_TRUE_1_all,0.0,1.0,0.0
rpart_0.1_clickstream,nb_1_FALSE_1_quiz,0.0,1.0,0.0
rpart_0.1_clickstream,nb_1_FALSE_1_forum,0.4761,0.5239,0.0
rpart_0.1_clickstream,nb_1_FALSE_1_clickstream,0.0,0.0,1.0
rpart_0.1_clickstream,nb_1_FALSE_1_all,0.0,1.0,0.0
rpart_0.1_clickstream,nb_0_TRUE_1_quiz,0.0,1.0,0.0
rpart_0.1_clickstream,nb_0_TRUE_1_forum,0.0,0.9938,0.0062
rpart_0.1_clickstream,nb_0_TRUE_1_clickstream,0.0,0.0,1.0
rpart_0.1_clickstream,nb_0_TRUE_1_all,0.0,1.0,0.0
rpart_0.1_clickstream,nb_0_FALSE_1_quiz,0.0,1.0,0.0
rpart_0.1_clickstream,nb_0_FALSE_1_forum,0.47352,0.52648,0.0
rpart_0.1_clickstream,nb_0_FALSE_1_clickstream,0.0,0.0,1.0
rpart_0.1_clickstream,nb_0_FALSE_1_all,0.0,1.0,0.0
rpart_0.1_clickstream,glmnet_0_1_quiz,0.0,1.0,0.0
rpart_0.1_clickstream,glmnet_0_1_forum,0.0,0.0,1.0
rpart_0.1_clickstream,glmnet_0_1_clickstream,0.0,0.0,1.0
rpart_0.1_clickstream,glmnet_0_1_all,0.0,1.0,0.0
rpart_0.1_clickstream,glmnet_0_0_quiz,0.0,1.0,0.0
rpart_0.1_clickstream,glmnet_0_0_forum,0.0,0.9399,0.0601
rpart_0.1_clickstream,glmnet_0_0_clickstream,0.0,0.0,1.0
rpart_0.1_clickstream,glmnet_0_0_all,0.0,1.0,0.0
rpart_0.1_clickstream,glmnet_0_0.1_quiz,0.0,1.0,0.0
rpart_0.1_clickstream,glmnet_0_0.1_forum,0.0,0.00794,0.99206
rpart_0.1_clickstream,glmnet_0_0.1_clickstream,0.0,0.0,1.0
rpart_0.1_clickstream,glmnet_0_0.1_all,0.0,1.0,0.0
rpart_0.1_clickstream,glmnet_0_0.01_quiz,0.0,1.0,0.0
rpart_0.1_clickstream,glmnet_0_0.01_forum,0.0,0.75938,0.24062
rpart_0.1_clickstream,glmnet_0_0.01_clickstream,0.0,0.0,1.0
rpart_0.1_clickstream,glmnet_0_0.01_all,0.0,1.0,0.0
rpart_0.1_clickstream,glmnet_0_0.001_quiz,0.0,1.0,0.0
rpart_0.1_clickstream,glmnet_0_0.001_forum,0.0,0.91828,0.08172
rpart_0.1_clickstream,glmnet_0_0.001_clickstream,0.0,0.0,1.0
rpart_0.1_clickstream,glmnet_0_0.001_all,0.0,1.0,0.0
rpart_0.1_clickstream,adaboost_50_Real adaboost_quiz,0.0,1.0,0.0
rpart_0.1_clickstream,adaboost_50_Real adaboost_forum,0.0,1.0,0.0
rpart_0.1_clickstream,adaboost_50_Real adaboost_clickstream,0.00014,0.0,0.99986
rpart_0.1_clickstream,adaboost_50_Real adaboost_all,0.0,1.0,0.0
rpart_0.1_clickstream,adaboost_50_Adaboost.M1_quiz,0.0,1.0,0.0
rpart_0.1_clickstream,adaboost_50_Adaboost.M1_forum,0.0,0.96402,0.03598
rpart_0.1_clickstream,adaboost_50_Adaboost.M1_clickstream,0.0,0.0,1.0
rpart_0.1_clickstream,adaboost_50_Adaboost.M1_all,0.0,1.0,0.0
rpart_0.1_clickstream,adaboost_500_Real adaboost_quiz,0.0,1.0,0.0
rpart_0.1_clickstream,adaboost_500_Real adaboost_forum,0.0,1.0,0.0
rpart_0.1_clickstream,adaboost_500_Real adaboost_clickstream,0.97596,0.0,0.02404
rpart_0.1_clickstream,adaboost_500_Real adaboost_all,0.0,1.0,0.0
rpart_0.1_clickstream,adaboost_500_Adaboost.M1_quiz,0.0,1.0,0.0
rpart_0.1_clickstream,adaboost_500_Adaboost.M1_forum,0.0,0.00012,0.99988
rpart_0.1_clickstream,adaboost_500_Adaboost.M1_clickstream,0.0,0.0,1.0
rpart_0.1_clickstream,adaboost_500_Adaboost.M1_all,0.0,1.0,0.0
rpart_0.1_clickstream,adaboost_100_Real adaboost_quiz,0.0,1.0,0.0
rpart_0.1_clickstream,adaboost_100_Real adaboost_forum,0.0,1.0,0.0
rpart_0.1_clickstream,adaboost_100_Real adaboost_clickstream,0.00176,0.0,0.99824
rpart_0.1_clickstream,adaboost_100_Real adaboost_all,0.0,1.0,0.0
rpart_0.1_clickstream,adaboost_100_Adaboost.M1_quiz,0.0,1.0,0.0
rpart_0.1_clickstream,adaboost_100_Adaboost.M1_forum,0.0,0.20614,0.79386
rpart_0.1_clickstream,adaboost_100_Adaboost.M1_clickstream,0.0,0.0,1.0
rpart_0.1_clickstream,adaboost_100_Adaboost.M1_all,0.0,1.0,0.0
rpart_0.1_all,rpart_0.01_quiz,0.0,1.0,0.0
rpart_0.1_all,rpart_0.01_forum,0.0,1.0,0.0
rpart_0.1_all,rpart_0.01_clickstream,0.0,1.0,0.0
rpart_0.1_all,rpart_0.01_all,0.0,0.0,1.0
rpart_0.1_all,rpart_0.001_quiz,0.01654,0.95848,0.02498
rpart_0.1_all,rpart_0.001_forum,0.0,1.0,0.0
rpart_0.1_all,rpart_0.001_clickstream,0.0,1.0,0.0
rpart_0.1_all,rpart_0.001_all,0.0,0.0,1.0
rpart_0.1_all,nb_1_TRUE_1_quiz,0.0,0.0,1.0
rpart_0.1_all,nb_1_TRUE_1_forum,0.0,1.0,0.0
rpart_0.1_all,nb_1_TRUE_1_clickstream,0.0,1.0,0.0
rpart_0.1_all,nb_1_TRUE_1_all,0.0,0.0,1.0
rpart_0.1_all,nb_1_FALSE_1_quiz,0.0,0.0,1.0
rpart_0.1_all,nb_1_FALSE_1_forum,0.0,1.0,0.0
rpart_0.1_all,nb_1_FALSE_1_clickstream,0.0,1.0,0.0
rpart_0.1_all,nb_1_FALSE_1_all,0.52694,0.47306,0.0
rpart_0.1_all,nb_0_TRUE_1_quiz,0.0,0.0,1.0
rpart_0.1_all,nb_0_TRUE_1_forum,0.0,1.0,0.0
rpart_0.1_all,nb_0_TRUE_1_clickstream,0.0,1.0,0.0
rpart_0.1_all,nb_0_TRUE_1_all,0.0,0.0,1.0
rpart_0.1_all,nb_0_FALSE_1_quiz,0.0,0.0,1.0
rpart_0.1_all,nb_0_FALSE_1_forum,0.0,1.0,0.0
rpart_0.1_all,nb_0_FALSE_1_clickstream,0.0,1.0,0.0
rpart_0.1_all,nb_0_FALSE_1_all,0.52224,0.47776,0.0
rpart_0.1_all,glmnet_0_1_quiz,0.0,0.0,1.0
rpart_0.1_all,glmnet_0_1_forum,0.0,1.0,0.0
rpart_0.1_all,glmnet_0_1_clickstream,0.0,1.0,0.0
rpart_0.1_all,glmnet_0_1_all,0.0,0.0,1.0
rpart_0.1_all,glmnet_0_0_quiz,0.0,0.0,1.0
rpart_0.1_all,glmnet_0_0_forum,0.0,1.0,0.0
rpart_0.1_all,glmnet_0_0_clickstream,0.0,1.0,0.0
rpart_0.1_all,glmnet_0_0_all,0.0,0.0,1.0
rpart_0.1_all,glmnet_0_0.1_quiz,0.0,0.0,1.0
rpart_0.1_all,glmnet_0_0.1_forum,0.0,1.0,0.0
rpart_0.1_all,glmnet_0_0.1_clickstream,0.0,1.0,0.0
rpart_0.1_all,glmnet_0_0.1_all,0.0,0.0,1.0
rpart_0.1_all,glmnet_0_0.01_quiz,0.0,0.0,1.0
rpart_0.1_all,glmnet_0_0.01_forum,0.0,1.0,0.0
rpart_0.1_all,glmnet_0_0.01_clickstream,0.0,1.0,0.0
rpart_0.1_all,glmnet_0_0.01_all,0.0,0.0,1.0
rpart_0.1_all,glmnet_0_0.001_quiz,0.0,0.0,1.0
rpart_0.1_all,glmnet_0_0.001_forum,0.0,1.0,0.0
rpart_0.1_all,glmnet_0_0.001_clickstream,0.0,1.0,0.0
rpart_0.1_all,glmnet_0_0.001_all,0.0,0.0,1.0
rpart_0.1_all,adaboost_50_Real adaboost_quiz,0.99168,0.0,0.00832
rpart_0.1_all,adaboost_50_Real adaboost_forum,0.0,1.0,0.0
rpart_0.1_all,adaboost_50_Real adaboost_clickstream,0.0,1.0,0.0
rpart_0.1_all,adaboost_50_Real adaboost_all,0.3881,0.0,0.6119
rpart_0.1_all,adaboost_50_Adaboost.M1_quiz,0.0,0.0,1.0
rpart_0.1_all,adaboost_50_Adaboost.M1_forum,0.0,1.0,0.0
rpart_0.1_all,adaboost_50_Adaboost.M1_clickstream,0.0,1.0,0.0
rpart_0.1_all,adaboost_50_Adaboost.M1_all,0.0,0.0,1.0
rpart_0.1_all,adaboost_500_Real adaboost_quiz,0.99996,0.0,4e-05
rpart_0.1_all,adaboost_500_Real adaboost_forum,0.0,1.0,0.0
rpart_0.1_all,adaboost_500_Real adaboost_clickstream,0.0,1.0,0.0
rpart_0.1_all,adaboost_500_Real adaboost_all,0.97838,0.0,0.02162
rpart_0.1_all,adaboost_500_Adaboost.M1_quiz,0.0,0.0,1.0
rpart_0.1_all,adaboost_500_Adaboost.M1_forum,0.0,1.0,0.0
rpart_0.1_all,adaboost_500_Adaboost.M1_clickstream,0.0,1.0,0.0
rpart_0.1_all,adaboost_500_Adaboost.M1_all,0.0,0.0,1.0
rpart_0.1_all,adaboost_100_Real adaboost_quiz,0.99942,0.0,0.00058
rpart_0.1_all,adaboost_100_Real adaboost_forum,0.0,1.0,0.0
rpart_0.1_all,adaboost_100_Real adaboost_clickstream,0.0,1.0,0.0
rpart_0.1_all,adaboost_100_Real adaboost_all,0.75212,0.0,0.24788
rpart_0.1_all,adaboost_100_Adaboost.M1_quiz,0.0,0.0,1.0
rpart_0.1_all,adaboost_100_Adaboost.M1_forum,0.0,1.0,0.0
rpart_0.1_all,adaboost_100_Adaboost.M1_clickstream,0.0,1.0,0.0
rpart_0.1_all,adaboost_100_Adaboost.M1_all,0.0,0.0,1.0
rpart_0.01_quiz,rpart_0.01_forum,0.0,1.0,0.0
rpart_0.01_quiz,rpart_0.01_clickstream,0.0,1.0,0.0
rpart_0.01_quiz,rpart_0.01_all,0.0,0.0,1.0
rpart_0.01_quiz,rpart_0.001_quiz,0.0,0.84122,0.15878
rpart_0.01_quiz,rpart_0.001_forum,0.0,1.0,0.0
rpart_0.01_quiz,rpart_0.001_clickstream,0.0,1.0,0.0
rpart_0.01_quiz,rpart_0.001_all,0.0,0.0,1.0
rpart_0.01_quiz,nb_1_TRUE_1_quiz,0.0,0.0,1.0
rpart_0.01_quiz,nb_1_TRUE_1_forum,0.0,1.0,0.0
rpart_0.01_quiz,nb_1_TRUE_1_clickstream,0.0,1.0,0.0
rpart_0.01_quiz,nb_1_TRUE_1_all,0.0,0.0,1.0
rpart_0.01_quiz,nb_1_FALSE_1_quiz,0.0,0.0,1.0
rpart_0.01_quiz,nb_1_FALSE_1_forum,0.0,1.0,0.0
rpart_0.01_quiz,nb_1_FALSE_1_clickstream,0.0,1.0,0.0
rpart_0.01_quiz,nb_1_FALSE_1_all,0.0,1.0,0.0
rpart_0.01_quiz,nb_0_TRUE_1_quiz,0.0,0.0,1.0
rpart_0.01_quiz,nb_0_TRUE_1_forum,0.0,1.0,0.0
rpart_0.01_quiz,nb_0_TRUE_1_clickstream,0.0,1.0,0.0
rpart_0.01_quiz,nb_0_TRUE_1_all,0.0,0.0,1.0
rpart_0.01_quiz,nb_0_FALSE_1_quiz,0.0,0.0,1.0
rpart_0.01_quiz,nb_0_FALSE_1_forum,0.0,1.0,0.0
rpart_0.01_quiz,nb_0_FALSE_1_clickstream,0.0,1.0,0.0
rpart_0.01_quiz,nb_0_FALSE_1_all,0.0,1.0,0.0
rpart_0.01_quiz,glmnet_0_1_quiz,0.0,0.0,1.0
rpart_0.01_quiz,glmnet_0_1_forum,0.0,1.0,0.0
rpart_0.01_quiz,glmnet_0_1_clickstream,0.0,1.0,0.0
rpart_0.01_quiz,glmnet_0_1_all,0.0,0.0,1.0
rpart_0.01_quiz,glmnet_0_0_quiz,0.0,0.0,1.0
rpart_0.01_quiz,glmnet_0_0_forum,0.0,1.0,0.0
rpart_0.01_quiz,glmnet_0_0_clickstream,0.0,1.0,0.0
rpart_0.01_quiz,glmnet_0_0_all,0.0,0.0,1.0
rpart_0.01_quiz,glmnet_0_0.1_quiz,0.0,0.0,1.0
rpart_0.01_quiz,glmnet_0_0.1_forum,0.0,1.0,0.0
rpart_0.01_quiz,glmnet_0_0.1_clickstream,0.0,1.0,0.0
rpart_0.01_quiz,glmnet_0_0.1_all,0.0,0.0,1.0
rpart_0.01_quiz,glmnet_0_0.01_quiz,0.0,0.0,1.0
rpart_0.01_quiz,glmnet_0_0.01_forum,0.0,1.0,0.0
rpart_0.01_quiz,glmnet_0_0.01_clickstream,0.0,1.0,0.0
rpart_0.01_quiz,glmnet_0_0.01_all,0.0,0.0,1.0
rpart_0.01_quiz,glmnet_0_0.001_quiz,0.0,0.0,1.0
rpart_0.01_quiz,glmnet_0_0.001_forum,0.0,1.0,0.0
rpart_0.01_quiz,glmnet_0_0.001_clickstream,0.0,1.0,0.0
rpart_0.01_quiz,glmnet_0_0.001_all,0.0,0.0,1.0
rpart_0.01_quiz,adaboost_50_Real adaboost_quiz,0.00032,0.0,0.99968
rpart_0.01_quiz,adaboost_50_Real adaboost_forum,0.0,1.0,0.0
rpart_0.01_quiz,adaboost_50_Real adaboost_clickstream,0.0,1.0,0.0
rpart_0.01_quiz,adaboost_50_Real adaboost_all,0.0,0.0,1.0
rpart_0.01_quiz,adaboost_50_Adaboost.M1_quiz,0.0,0.0,1.0
rpart_0.01_quiz,adaboost_50_Adaboost.M1_forum,0.0,1.0,0.0
rpart_0.01_quiz,adaboost_50_Adaboost.M1_clickstream,0.0,1.0,0.0
rpart_0.01_quiz,adaboost_50_Adaboost.M1_all,0.0,0.0,1.0
rpart_0.01_quiz,adaboost_500_Real adaboost_quiz,0.4778,0.0,0.5222
rpart_0.01_quiz,adaboost_500_Real adaboost_forum,0.0,1.0,0.0
rpart_0.01_quiz,adaboost_500_Real adaboost_clickstream,0.0,1.0,0.0
rpart_0.01_quiz,adaboost_500_Real adaboost_all,2e-05,0.0,0.99998
rpart_0.01_quiz,adaboost_500_Adaboost.M1_quiz,0.0,0.0,1.0
rpart_0.01_quiz,adaboost_500_Adaboost.M1_forum,0.0,1.0,0.0
rpart_0.01_quiz,adaboost_500_Adaboost.M1_clickstream,0.0,1.0,0.0
rpart_0.01_quiz,adaboost_500_Adaboost.M1_all,0.0,0.0,1.0
rpart_0.01_quiz,adaboost_100_Real adaboost_quiz,0.00356,0.0,0.99644
rpart_0.01_quiz,adaboost_100_Real adaboost_forum,0.0,1.0,0.0
rpart_0.01_quiz,adaboost_100_Real adaboost_clickstream,0.0,1.0,0.0
rpart_0.01_quiz,adaboost_100_Real adaboost_all,0.0,0.0,1.0
rpart_0.01_quiz,adaboost_100_Adaboost.M1_quiz,0.0,0.0,1.0
rpart_0.01_quiz,adaboost_100_Adaboost.M1_forum,0.0,1.0,0.0
rpart_0.01_quiz,adaboost_100_Adaboost.M1_clickstream,0.0,1.0,0.0
rpart_0.01_quiz,adaboost_100_Adaboost.M1_all,0.0,0.0,1.0
rpart_0.01_forum,rpart_0.01_clickstream,0.0,0.0,1.0
rpart_0.01_forum,rpart_0.01_all,0.0,1.0,0.0
rpart_0.01_forum,rpart_0.001_quiz,0.0,1.0,0.0
rpart_0.01_forum,rpart_0.001_forum,0.0,1.0,0.0
rpart_0.01_forum,rpart_0.001_clickstream,0.0,0.0,1.0
rpart_0.01_forum,rpart_0.001_all,0.0,1.0,0.0
rpart_0.01_forum,nb_1_TRUE_1_quiz,0.0,1.0,0.0
rpart_0.01_forum,nb_1_TRUE_1_forum,0.0,0.99218,0.00782
rpart_0.01_forum,nb_1_TRUE_1_clickstream,0.0,0.0,1.0
rpart_0.01_forum,nb_1_TRUE_1_all,0.0,1.0,0.0
rpart_0.01_forum,nb_1_FALSE_1_quiz,0.0,1.0,0.0
rpart_0.01_forum,nb_1_FALSE_1_forum,0.0,1.0,0.0
rpart_0.01_forum,nb_1_FALSE_1_clickstream,0.0,0.0,1.0
rpart_0.01_forum,nb_1_FALSE_1_all,0.0,1.0,0.0
rpart_0.01_forum,nb_0_TRUE_1_quiz,0.0,1.0,0.0
rpart_0.01_forum,nb_0_TRUE_1_forum,0.0,0.9912,0.0088
rpart_0.01_forum,nb_0_TRUE_1_clickstream,0.0,0.0,1.0
rpart_0.01_forum,nb_0_TRUE_1_all,0.0,1.0,0.0
rpart_0.01_forum,nb_0_FALSE_1_quiz,0.0,1.0,0.0
rpart_0.01_forum,nb_0_FALSE_1_forum,0.0,1.0,0.0
rpart_0.01_forum,nb_0_FALSE_1_clickstream,0.0,0.0,1.0
rpart_0.01_forum,nb_0_FALSE_1_all,0.0,1.0,0.0
rpart_0.01_forum,glmnet_0_1_quiz,0.0,1.0,0.0
rpart_0.01_forum,glmnet_0_1_forum,0.0,0.0,1.0
rpart_0.01_forum,glmnet_0_1_clickstream,0.0,0.0,1.0
rpart_0.01_forum,glmnet_0_1_all,0.0,1.0,0.0
rpart_0.01_forum,glmnet_0_0_quiz,0.0,1.0,0.0
rpart_0.01_forum,glmnet_0_0_forum,0.0,0.94614,0.05386
rpart_0.01_forum,glmnet_0_0_clickstream,0.0,0.0,1.0
rpart_0.01_forum,glmnet_0_0_all,0.0,1.0,0.0
rpart_0.01_forum,glmnet_0_0.1_quiz,0.0,1.0,0.0
rpart_0.01_forum,glmnet_0_0.1_forum,0.0,0.02416,0.97584
rpart_0.01_forum,glmnet_0_0.1_clickstream,0.0,0.0,1.0
rpart_0.01_forum,glmnet_0_0.1_all,0.0,1.0,0.0
rpart_0.01_forum,glmnet_0_0.01_quiz,0.0,1.0,0.0
rpart_0.01_forum,glmnet_0_0.01_forum,0.0,0.9003,0.0997
rpart_0.01_forum,glmnet_0_0.01_clickstream,0.0,0.0,1.0
rpart_0.01_forum,glmnet_0_0.01_all,0.0,1.0,0.0
rpart_0.01_forum,glmnet_0_0.001_quiz,0.0,1.0,0.0
rpart_0.01_forum,glmnet_0_0.001_forum,0.0,0.92744,0.07256
rpart_0.01_forum,glmnet_0_0.001_clickstream,0.0,0.0,1.0
rpart_0.01_forum,glmnet_0_0.001_all,0.0,1.0,0.0
rpart_0.01_forum,adaboost_50_Real adaboost_quiz,0.0,1.0,0.0
rpart_0.01_forum,adaboost_50_Real adaboost_forum,0.0,1.0,0.0
rpart_0.01_forum,adaboost_50_Real adaboost_clickstream,0.0,0.0,1.0
rpart_0.01_forum,adaboost_50_Real adaboost_all,0.0,1.0,0.0
rpart_0.01_forum,adaboost_50_Adaboost.M1_quiz,0.0,1.0,0.0
rpart_0.01_forum,adaboost_50_Adaboost.M1_forum,0.0,0.82044,0.17956
rpart_0.01_forum,adaboost_50_Adaboost.M1_clickstream,0.0,0.0,1.0
rpart_0.01_forum,adaboost_50_Adaboost.M1_all,0.0,1.0,0.0
rpart_0.01_forum,adaboost_500_Real adaboost_quiz,0.0,1.0,0.0
rpart_0.01_forum,adaboost_500_Real adaboost_forum,0.0,1.0,0.0
rpart_0.01_forum,adaboost_500_Real adaboost_clickstream,0.0,0.0,1.0
rpart_0.01_forum,adaboost_500_Real adaboost_all,0.0,1.0,0.0
rpart_0.01_forum,adaboost_500_Adaboost.M1_quiz,0.0,1.0,0.0
rpart_0.01_forum,adaboost_500_Adaboost.M1_forum,0.0,4e-05,0.99996
rpart_0.01_forum,adaboost_500_Adaboost.M1_clickstream,0.0,0.0,1.0
rpart_0.01_forum,adaboost_500_Adaboost.M1_all,0.0,1.0,0.0
rpart_0.01_forum,adaboost_100_Real adaboost_quiz,0.0,1.0,0.0
rpart_0.01_forum,adaboost_100_Real adaboost_forum,0.0,1.0,0.0
rpart_0.01_forum,adaboost_100_Real adaboost_clickstream,0.0,0.0,1.0
rpart_0.01_forum,adaboost_100_Real adaboost_all,0.0,1.0,0.0
rpart_0.01_forum,adaboost_100_Adaboost.M1_quiz,0.0,1.0,0.0
rpart_0.01_forum,adaboost_100_Adaboost.M1_forum,0.0,0.02774,0.97226
rpart_0.01_forum,adaboost_100_Adaboost.M1_clickstream,0.0,0.0,1.0
rpart_0.01_forum,adaboost_100_Adaboost.M1_all,0.0,1.0,0.0
rpart_0.01_clickstream,rpart_0.01_all,0.0,1.0,0.0
rpart_0.01_clickstream,rpart_0.001_quiz,0.0,1.0,0.0
rpart_0.01_clickstream,rpart_0.001_forum,1.0,0.0,0.0
rpart_0.01_clickstream,rpart_0.001_clickstream,0.0,1.0,0.0
rpart_0.01_clickstream,rpart_0.001_all,0.0,1.0,0.0
rpart_0.01_clickstream,nb_1_TRUE_1_quiz,0.0,1.0,0.0
rpart_0.01_clickstream,nb_1_TRUE_1_forum,1.0,0.0,0.0
rpart_0.01_clickstream,nb_1_TRUE_1_clickstream,1.0,0.0,0.0
rpart_0.01_clickstream,nb_1_TRUE_1_all,0.0,1.0,0.0
rpart_0.01_clickstream,nb_1_FALSE_1_quiz,0.0,1.0,0.0
rpart_0.01_clickstream,nb_1_FALSE_1_forum,1.0,0.0,0.0
rpart_0.01_clickstream,nb_1_FALSE_1_clickstream,1.0,0.0,0.0
rpart_0.01_clickstream,nb_1_FALSE_1_all,0.0,1.0,0.0
rpart_0.01_clickstream,nb_0_TRUE_1_quiz,0.0,1.0,0.0
rpart_0.01_clickstream,nb_0_TRUE_1_forum,1.0,0.0,0.0
rpart_0.01_clickstream,nb_0_TRUE_1_clickstream,1.0,0.0,0.0
rpart_0.01_clickstream,nb_0_TRUE_1_all,0.0,1.0,0.0
rpart_0.01_clickstream,nb_0_FALSE_1_quiz,0.0,1.0,0.0
rpart_0.01_clickstream,nb_0_FALSE_1_forum,1.0,0.0,0.0
rpart_0.01_clickstream,nb_0_FALSE_1_clickstream,1.0,0.0,0.0
rpart_0.01_clickstream,nb_0_FALSE_1_all,0.0,1.0,0.0
rpart_0.01_clickstream,glmnet_0_1_quiz,0.0,1.0,0.0
rpart_0.01_clickstream,glmnet_0_1_forum,1.0,0.0,0.0
rpart_0.01_clickstream,glmnet_0_1_clickstream,1.0,0.0,0.0
rpart_0.01_clickstream,glmnet_0_1_all,0.0,1.0,0.0
rpart_0.01_clickstream,glmnet_0_0_quiz,0.0,1.0,0.0
rpart_0.01_clickstream,glmnet_0_0_forum,1.0,0.0,0.0
rpart_0.01_clickstream,glmnet_0_0_clickstream,1.0,0.0,0.0
rpart_0.01_clickstream,glmnet_0_0_all,0.0,1.0,0.0
rpart_0.01_clickstream,glmnet_0_0.1_quiz,0.0,1.0,0.0
rpart_0.01_clickstream,glmnet_0_0.1_forum,1.0,0.0,0.0
rpart_0.01_clickstream,glmnet_0_0.1_clickstream,1.0,0.0,0.0
rpart_0.01_clickstream,glmnet_0_0.1_all,0.0,1.0,0.0
rpart_0.01_clickstream,glmnet_0_0.01_quiz,0.0,1.0,0.0
rpart_0.01_clickstream,glmnet_0_0.01_forum,1.0,0.0,0.0
rpart_0.01_clickstream,glmnet_0_0.01_clickstream,1.0,0.0,0.0
rpart_0.01_clickstream,glmnet_0_0.01_all,0.0,1.0,0.0
rpart_0.01_clickstream,glmnet_0_0.001_quiz,0.0,1.0,0.0
rpart_0.01_clickstream,glmnet_0_0.001_forum,1.0,0.0,0.0
rpart_0.01_clickstream,glmnet_0_0.001_clickstream,1.0,0.0,0.0
rpart_0.01_clickstream,glmnet_0_0.001_all,0.0,1.0,0.0
rpart_0.01_clickstream,adaboost_50_Real adaboost_quiz,0.0,1.0,0.0
rpart_0.01_clickstream,adaboost_50_Real adaboost_forum,1.0,0.0,0.0
rpart_0.01_clickstream,adaboost_50_Real adaboost_clickstream,1.0,0.0,0.0
rpart_0.01_clickstream,adaboost_50_Real adaboost_all,0.0,1.0,0.0
rpart_0.01_clickstream,adaboost_50_Adaboost.M1_quiz,0.0,1.0,0.0
rpart_0.01_clickstream,adaboost_50_Adaboost.M1_forum,1.0,0.0,0.0
rpart_0.01_clickstream,adaboost_50_Adaboost.M1_clickstream,0.0,0.99834,0.00166
rpart_0.01_clickstream,adaboost_50_Adaboost.M1_all,0.0,1.0,0.0
rpart_0.01_clickstream,adaboost_500_Real adaboost_quiz,0.0,1.0,0.0
rpart_0.01_clickstream,adaboost_500_Real adaboost_forum,1.0,0.0,0.0
rpart_0.01_clickstream,adaboost_500_Real adaboost_clickstream,1.0,0.0,0.0
rpart_0.01_clickstream,adaboost_500_Real adaboost_all,0.0,1.0,0.0
rpart_0.01_clickstream,adaboost_500_Adaboost.M1_quiz,0.0,1.0,0.0
rpart_0.01_clickstream,adaboost_500_Adaboost.M1_forum,1.0,0.0,0.0
rpart_0.01_clickstream,adaboost_500_Adaboost.M1_clickstream,0.0,1.0,0.0
rpart_0.01_clickstream,adaboost_500_Adaboost.M1_all,0.0,1.0,0.0
rpart_0.01_clickstream,adaboost_100_Real adaboost_quiz,0.0,1.0,0.0
rpart_0.01_clickstream,adaboost_100_Real adaboost_forum,1.0,0.0,0.0
rpart_0.01_clickstream,adaboost_100_Real adaboost_clickstream,1.0,0.0,0.0
rpart_0.01_clickstream,adaboost_100_Real adaboost_all,0.0,1.0,0.0
rpart_0.01_clickstream,adaboost_100_Adaboost.M1_quiz,0.0,1.0,0.0
rpart_0.01_clickstream,adaboost_100_Adaboost.M1_forum,1.0,0.0,0.0
rpart_0.01_clickstream,adaboost_100_Adaboost.M1_clickstream,0.0,0.99912,0.00088
rpart_0.01_clickstream,adaboost_100_Adaboost.M1_all,0.0,1.0,0.0
rpart_0.01_all,rpart_0.001_quiz,1.0,0.0,0.0
rpart_0.01_all,rpart_0.001_forum,0.0,1.0,0.0
rpart_0.01_all,rpart_0.001_clickstream,0.0,1.0,0.0
rpart_0.01_all,rpart_0.001_all,0.0,1.0,0.0
